DATE,AQI VALUE,AQ DESCRIPTION,SITE ID,SITE NAME,ANALYTE
20130801,59,MODERATE,60254004,NILAND,PM10
20130802,59,MODERATE,60254004,NILAND,PM10
20130803,52,MODERATE,60254004,NILAND,PM10
20130804,53,MODERATE,60254004,NILAND,PM10
20130805,55,MODERATE,60254004,NILAND,PM10
20130806,53,MODERATE,60254004,NILAND,PM10
20130807,35,GOOD,60254004,NILAND,PM10
20130808,49,GOOD,60254004,NILAND,PM10
20130809,35,GOOD,60254004,NILAND,PM10
20130810,50,GOOD,60254004,NILAND,PM10
20130811,43,GOOD,60254004,NILAND,PM10
20130812,54,MODERATE,60254004,NILAND,PM10
20130813,49,GOOD,60254004,NILAND,PM10
20130814,46,GOOD,60254004,NILAND,PM10
20130815,44,GOOD,60254004,NILAND,PM10
20130816,54,MODERATE,60254004,NILAND,PM10
20130817,48,GOOD,60254004,NILAND,PM10
20130818,53,MODERATE,60254004,NILAND,PM10
20130819,35,GOOD,60254004,NILAND,PM10
20130820,46,GOOD,60254004,NILAND,PM10
20130821,63,MODERATE,60254004,NILAND,PM10
20130822,80,MODERATE,60254004,NILAND,PM10
20130823,71,MODERATE,60254004,NILAND,PM10
20130824,60,MODERATE,60254004,NILAND,PM10
20130825,39,GOOD,60254004,NILAND,PM10
20130826,19,GOOD,60254004,NILAND,PM10
20130827,22,GOOD,60254004,NILAND,PM10
20130828,55,MODERATE,60254004,NILAND,PM10
20130829,39,GOOD,60254004,NILAND,PM10
20130830,24,GOOD,60254004,NILAND,PM10
20130831,56,MODERATE,60254004,NILAND,PM10
20130901,40,GOOD,60254004,NILAND,PM10
20130902,51,MODERATE,60254004,NILAND,PM10
20130903,39,GOOD,60254004,NILAND,PM10
20130904,53,MODERATE,60254004,NILAND,PM10
20130905,34,GOOD,60254004,NILAND,PM10
20130906,62,MODERATE,60254004,NILAND,PM10
20130907,103,UNHEALTHY FOR SENSITIVE,60254004,NILAND,PM10
20130908,31,GOOD,60254004,NILAND,PM10
20130909,33,GOOD,60254004,NILAND,PM10
20130910,27,GOOD,60254004,NILAND,PM10
20130911,40,GOOD,60254004,NILAND,PM10
20130912,35,GOOD,60254004,NILAND,PM10
20130913,28,GOOD,60254004,NILAND,PM10
20130914,31,GOOD,60254004,NILAND,PM10
20130915,30,GOOD,60254004,NILAND,PM10
20130916,33,GOOD,60254004,NILAND,PM10
20130917,49,GOOD,60254004,NILAND,PM10
20130918,39,GOOD,60254004,NILAND,PM10
20130919,50,GOOD,60254004,NILAND,PM10
20130920,58,MODERATE,60254004,NILAND,PM10
20130921,82,MODERATE,60254004,NILAND,PM10
20130922,61,MODERATE,60254004,NILAND,PM10
20130923,34,GOOD,60254004,NILAND,PM10
20130924,52,MODERATE,60254004,NILAND,PM10
20130925,113,UNHEALTHY FOR SENSITIVE,60254004,NILAND,PM10
20130926,61,MODERATE,60254004,NILAND,PM10
20130927,25,GOOD,60254004,NILAND,PM10
20130928,28,GOOD,60254004,NILAND,PM10
20130929,31,GOOD,60254004,NILAND,PM10
20130930,49,GOOD,60254004,NILAND,PM10
20131001,40,GOOD,60254004,NILAND,PM10
20131002,43,GOOD,60254004,NILAND,PM10
20131003,40,GOOD,60254004,NILAND,PM10
20131004,60,MODERATE,60254004,NILAND,PM10
20131005,27,GOOD,60254004,NILAND,PM10
20131006,25,GOOD,60254004,NILAND,PM10
20131007,31,GOOD,60254004,NILAND,PM10
20131008,87,MODERATE,60254004,NILAND,PM10
20131009,168,UNHEALTHY,60254004,NILAND,PM10
20131010,23,GOOD,60254004,NILAND,PM10
20131011,28,GOOD,60254004,NILAND,PM10
20131012,28,GOOD,60254004,NILAND,PM10
20131013,41,GOOD,60254004,NILAND,PM10
20131014,27,GOOD,60254004,NILAND,PM10
20131015,27,GOOD,60254004,NILAND,PM10
20131016,23,GOOD,60254004,NILAND,PM10
20131017,33,GOOD,60254004,NILAND,PM10
20131018,39,GOOD,60254004,NILAND,PM10
20131019,41,GOOD,60254004,NILAND,PM10
20131020,34,GOOD,60254004,NILAND,PM10
20131021,46,GOOD,60254004,NILAND,PM10
20131022,45,GOOD,60254004,NILAND,PM10
20131023,38,GOOD,60254004,NILAND,PM10
20131024,54,MODERATE,60254004,NILAND,PM10
20131025,49,GOOD,60254004,NILAND,PM10
20131026,41,GOOD,60254004,NILAND,PM10
20131027,63,MODERATE,60254004,NILAND,PM10
20131028,119,UNHEALTHY FOR SENSITIVE,60254004,NILAND,PM10
20131029,23,GOOD,60254004,NILAND,PM10
20131030,27,GOOD,60254004,NILAND,PM10
20131031,26,GOOD,60254004,NILAND,PM10
20131101,32,GOOD,60254004,NILAND,PM10
20131102,37,GOOD,60254004,NILAND,PM10
20131103,31,GOOD,60254004,NILAND,PM10
20131104,42,GOOD,60254004,NILAND,PM10
20131105,28,GOOD,60254004,NILAND,PM10
20131106,25,GOOD,60254004,NILAND,PM10
20131107,34,GOOD,60254004,NILAND,PM10
20131108,54,MODERATE,60254004,NILAND,PM10
20131109,69,MODERATE,60254004,NILAND,PM10
20131110,52,MODERATE,60254004,NILAND,PM10
20131111,36,GOOD,60254004,NILAND,PM10
20131112,31,GOOD,60254004,NILAND,PM10
20131113,35,GOOD,60254004,NILAND,PM10
20131114,55,MODERATE,60254004,NILAND,PM10
20131115,68,MODERATE,60254004,NILAND,PM10
20131116,39,GOOD,60254004,NILAND,PM10
20131117,28,GOOD,60254004,NILAND,PM10
20131118,28,GOOD,60254004,NILAND,PM10
20131119,39,GOOD,60254004,NILAND,PM10
20131120,40,GOOD,60254004,NILAND,PM10
20131121,32,GOOD,60254004,NILAND,PM10
20131122,12,GOOD,60254004,NILAND,PM10
20131123,14,GOOD,60254004,NILAND,PM10
20131124,12,GOOD,60254004,NILAND,PM10
20131125,15,GOOD,60254004,NILAND,PM10
20131126,20,GOOD,60254004,NILAND,PM10
20131127,21,GOOD,60254004,NILAND,PM10
20131128,21,GOOD,60254004,NILAND,PM10
20131129,28,GOOD,60254004,NILAND,PM10
20131130,26,GOOD,60254004,NILAND,PM10
20131201,25,GOOD,60254004,NILAND,PM10
20131202,31,GOOD,60254004,NILAND,PM10
20131203,61,MODERATE,60254004,NILAND,PM10
20131204,82,MODERATE,60254004,NILAND,PM10
20131205,30,GOOD,60254004,NILAND,PM10
20131206,52,MODERATE,60254004,NILAND,PM10
20131207,66,MODERATE,60254004,NILAND,PM10
20131208,28,GOOD,60254004,NILAND,PM10
20131209,38,GOOD,60254004,NILAND,PM10
20131210,31,GOOD,60254004,NILAND,PM10
20131211,34,GOOD,60254004,NILAND,PM10
20131212,22,GOOD,60254004,NILAND,PM10
20131213,34,GOOD,60254004,NILAND,PM10
20131214,23,GOOD,60254004,NILAND,PM10
20131215,18,GOOD,60254004,NILAND,PM10
20131216,24,GOOD,60254004,NILAND,PM10
20131217,35,GOOD,60254004,NILAND,PM10
20131218,47,GOOD,60254004,NILAND,PM10
20131219,43,GOOD,60254004,NILAND,PM10
20131220,19,GOOD,60254004,NILAND,PM10
20131221,31,GOOD,60254004,NILAND,PM10
20131222,32,GOOD,60254004,NILAND,PM10
20131223,29,GOOD,60254004,NILAND,PM10
20131224,24,GOOD,60254004,NILAND,PM10
20131225,23,GOOD,60254004,NILAND,PM10
20131226,33,GOOD,60254004,NILAND,PM10
20131227,51,MODERATE,60254004,NILAND,PM10
20131228,51,MODERATE,60254004,NILAND,PM10
20131229,38,GOOD,60254004,NILAND,PM10
20131230,29,GOOD,60254004,NILAND,PM10
20131231,36,GOOD,60254004,NILAND,PM10
20140101,44,GOOD,60254004,NILAND,PM10
20140102,35,GOOD,60254004,NILAND,PM10
20140103,56,MODERATE,60254004,NILAND,PM10
20140104,44,GOOD,60254004,NILAND,PM10
20140105,35,GOOD,60254004,NILAND,PM10
20140106,37,GOOD,60254004,NILAND,PM10
20140107,40,GOOD,60254004,NILAND,PM10
20140108,38,GOOD,60254004,NILAND,PM10
20140109,46,GOOD,60254004,NILAND,PM10
20140110,56,MODERATE,60254004,NILAND,PM10
20140111,54,MODERATE,60254004,NILAND,PM10
20140112,45,GOOD,60254004,NILAND,PM10
20140113,35,GOOD,60254004,NILAND,PM10
20140114,44,GOOD,60254004,NILAND,PM10
20140115,31,GOOD,60254004,NILAND,PM10
20140116,38,GOOD,60254004,NILAND,PM10
20140117,38,GOOD,60254004,NILAND,PM10
20140118,47,GOOD,60254004,NILAND,PM10
20140119,45,GOOD,60254004,NILAND,PM10
20140120,39,GOOD,60254004,NILAND,PM10
20140121,42,GOOD,60254004,NILAND,PM10
20140122,44,GOOD,60254004,NILAND,PM10
20140123,40,GOOD,60254004,NILAND,PM10
20140124,53,MODERATE,60254004,NILAND,PM10
20140125,52,MODERATE,60254004,NILAND,PM10
20140126,45,GOOD,60254004,NILAND,PM10
20140127,47,GOOD,60254004,NILAND,PM10
20140128,41,GOOD,60254004,NILAND,PM10
20140129,47,GOOD,60254004,NILAND,PM10
20140130,68,MODERATE,60254004,NILAND,PM10
20140131,66,MODERATE,60254004,NILAND,PM10
20140201,33,GOOD,60254004,NILAND,PM10
20140202,32,GOOD,60254004,NILAND,PM10
20140203,54,MODERATE,60254004,NILAND,PM10
20140204,31,GOOD,60254004,NILAND,PM10
20140205,43,GOOD,60254004,NILAND,PM10
20140206,44,GOOD,60254004,NILAND,PM10
20140207,32,GOOD,60254004,NILAND,PM10
20140208,52,MODERATE,60254004,NILAND,PM10
20140209,44,GOOD,60254004,NILAND,PM10
20140210,42,GOOD,60254004,NILAND,PM10
20140211,27,GOOD,60254004,NILAND,PM10
20140212,36,GOOD,60254004,NILAND,PM10
20140213,51,MODERATE,60254004,NILAND,PM10
20140214,46,GOOD,60254004,NILAND,PM10
20140215,54,MODERATE,60254004,NILAND,PM10
20140216,52,MODERATE,60254004,NILAND,PM10
20140217,54,MODERATE,60254004,NILAND,PM10
20140218,46,GOOD,60254004,NILAND,PM10
20140219,56,MODERATE,60254004,NILAND,PM10
20140220,35,GOOD,60254004,NILAND,PM10
20140221,46,GOOD,60254004,NILAND,PM10
20140222,52,MODERATE,60254004,NILAND,PM10
20140223,53,MODERATE,60254004,NILAND,PM10
20140224,53,MODERATE,60254004,NILAND,PM10
20140225,52,MODERATE,60254004,NILAND,PM10
20140226,41,GOOD,60254004,NILAND,PM10
20140227,35,GOOD,60254004,NILAND,PM10
20140228,95,MODERATE,60254004,NILAND,PM10
20140301,44,GOOD,60254004,NILAND,PM10
20140302,16,GOOD,60254004,NILAND,PM10
20140303,18,GOOD,60254004,NILAND,PM10
20140304,24,GOOD,60254004,NILAND,PM10
20140305,26,GOOD,60254004,NILAND,PM10
20140306,52,MODERATE,60254004,NILAND,PM10
20140307,43,GOOD,60254004,NILAND,PM10
20140308,20,GOOD,60254004,NILAND,PM10
20140309,14,GOOD,60254004,NILAND,PM10
20140310,52,MODERATE,60254004,NILAND,PM10
20140311,41,GOOD,60254004,NILAND,PM10
20140312,18,GOOD,60254004,NILAND,PM10
20140313,53,MODERATE,60254004,NILAND,PM10
20140314,36,GOOD,60254004,NILAND,PM10
20140315,36,GOOD,60254004,NILAND,PM10
20140316,44,GOOD,60254004,NILAND,PM10
20140317,67,MODERATE,60254004,NILAND,PM10
20140318,63,MODERATE,60254004,NILAND,PM10
20140319,27,GOOD,60254004,NILAND,PM10
20140320,43,GOOD,60254004,NILAND,PM10
20140321,48,GOOD,60254004,NILAND,PM10
20140322,58,MODERATE,60254004,NILAND,PM10
20140323,47,GOOD,60254004,NILAND,PM10
20140324,46,GOOD,60254004,NILAND,PM10
20140325,87,MODERATE,60254004,NILAND,PM10
20140326,163,UNHEALTHY,60254004,NILAND,PM10
20140327,81,MODERATE,60254004,NILAND,PM10
20140328,48,GOOD,60254004,NILAND,PM10
20140329,45,GOOD,60254004,NILAND,PM10
20140330,65,MODERATE,60254004,NILAND,PM10
20140331,74,MODERATE,60254004,NILAND,PM10
20140401,74,MODERATE,60254004,NILAND,PM10
20140402,35,GOOD,60254004,NILAND,PM10
20140403,36,GOOD,60254004,NILAND,PM10
20140404,49,GOOD,60254004,NILAND,PM10
20140405,44,GOOD,60254004,NILAND,PM10
20140406,28,GOOD,60254004,NILAND,PM10
20140407,39,GOOD,60254004,NILAND,PM10
20140408,49,GOOD,60254004,NILAND,PM10
20140409,49,GOOD,60254004,NILAND,PM10
20140410,67,MODERATE,60254004,NILAND,PM10
20140411,60,MODERATE,60254004,NILAND,PM10
20140412,107,UNHEALTHY FOR SENSITIVE,60254004,NILAND,PM10
20140413,88,MODERATE,60254004,NILAND,PM10
20140414,56,MODERATE,60254004,NILAND,PM10
20140415,56,MODERATE,60254004,NILAND,PM10
20140416,60,MODERATE,60254004,NILAND,PM10
20140417,53,MODERATE,60254004,NILAND,PM10
20140418,52,MODERATE,60254004,NILAND,PM10
20140419,53,MODERATE,60254004,NILAND,PM10
20140420,41,GOOD,60254004,NILAND,PM10
20140421,55,MODERATE,60254004,NILAND,PM10
20140422,90,MODERATE,60254004,NILAND,PM10
20140423,61,MODERATE,60254004,NILAND,PM10
20140424,60,MODERATE,60254004,NILAND,PM10
20140426,98,MODERATE,60254004,NILAND,PM10
20140427,50,GOOD,60254004,NILAND,PM10
20140428,49,GOOD,60254004,NILAND,PM10
20140429,64,MODERATE,60254004,NILAND,PM10
20140430,61,MODERATE,60254004,NILAND,PM10
20140501,30,GOOD,60254004,NILAND,PM10
20140502,34,GOOD,60254004,NILAND,PM10
20140503,54,MODERATE,60254004,NILAND,PM10
20140504,60,MODERATE,60254004,NILAND,PM10
20140505,84,MODERATE,60254004,NILAND,PM10
20140507,59,MODERATE,60254004,NILAND,PM10
20140508,58,MODERATE,60254004,NILAND,PM10
20140509,59,MODERATE,60254004,NILAND,PM10
20140511,109,UNHEALTHY FOR SENSITIVE,60254004,NILAND,PM10
20140512,27,GOOD,60254004,NILAND,PM10
20140513,31,GOOD,60254004,NILAND,PM10
20140514,54,MODERATE,60254004,NILAND,PM10
20140515,55,MODERATE,60254004,NILAND,PM10
20140516,56,MODERATE,60254004,NILAND,PM10
20140517,78,MODERATE,60254004,NILAND,PM10
20140518,76,MODERATE,60254004,NILAND,PM10
20140519,71,MODERATE,60254004,NILAND,PM10
20140520,84,MODERATE,60254004,NILAND,PM10
20140521,30,GOOD,60254004,NILAND,PM10
20140522,39,GOOD,60254004,NILAND,PM10
20140523,91,MODERATE,60254004,NILAND,PM10
20140524,54,MODERATE,60254004,NILAND,PM10
20140525,36,GOOD,60254004,NILAND,PM10
20140526,59,MODERATE,60254004,NILAND,PM10
20140527,59,MODERATE,60254004,NILAND,PM10
20140528,59,MODERATE,60254004,NILAND,PM10
20140529,63,MODERATE,60254004,NILAND,PM10
20140530,59,MODERATE,60254004,NILAND,PM10
20140531,47,GOOD,60254004,NILAND,PM10
20140601,39,GOOD,60254004,NILAND,PM10
20140603,39,GOOD,60254004,NILAND,PM10
20140604,53,MODERATE,60254004,NILAND,PM10
20140605,64,MODERATE,60254004,NILAND,PM10
20140606,90,MODERATE,60254004,NILAND,PM10
20140607,71,MODERATE,60254004,NILAND,PM10
20140608,62,MODERATE,60254004,NILAND,PM10
20140609,68,MODERATE,60254004,NILAND,PM10
20140610,91,MODERATE,60254004,NILAND,PM10
20140611,75,MODERATE,60254004,NILAND,PM10
20140612,68,MODERATE,60254004,NILAND,PM10
20140613,73,MODERATE,60254004,NILAND,PM10
20140614,66,MODERATE,60254004,NILAND,PM10
20140615,73,MODERATE,60254004,NILAND,PM10
20140616,54,MODERATE,60254004,NILAND,PM10
20140617,84,MODERATE,60254004,NILAND,PM10
20140618,51,MODERATE,60254004,NILAND,PM10
20140619,59,MODERATE,60254004,NILAND,PM10
20140620,67,MODERATE,60254004,NILAND,PM10
20140621,60,MODERATE,60254004,NILAND,PM10
20140622,45,GOOD,60254004,NILAND,PM10
20140623,54,MODERATE,60254004,NILAND,PM10
20140624,55,MODERATE,60254004,NILAND,PM10
20140625,65,MODERATE,60254004,NILAND,PM10
20140626,88,MODERATE,60254004,NILAND,PM10
20140627,73,MODERATE,60254004,NILAND,PM10
20140628,67,MODERATE,60254004,NILAND,PM10
20140629,56,MODERATE,60254004,NILAND,PM10
20140630,53,MODERATE,60254004,NILAND,PM10
20140701,59,MODERATE,60254004,NILAND,PM10
20140702,62,MODERATE,60254004,NILAND,PM10
20140703,83,MODERATE,60254004,NILAND,PM10
20140704,44,GOOD,60254004,NILAND,PM10
20140705,55,MODERATE,60254004,NILAND,PM10
20140706,68,MODERATE,60254004,NILAND,PM10
20140707,65,MODERATE,60254004,NILAND,PM10
20140708,61,MODERATE,60254004,NILAND,PM10
20140709,64,MODERATE,60254004,NILAND,PM10
20140710,43,GOOD,60254004,NILAND,PM10
20140711,65,MODERATE,60254004,NILAND,PM10
20140712,45,GOOD,60254004,NILAND,PM10
20140713,58,MODERATE,60254004,NILAND,PM10
20140714,51,MODERATE,60254004,NILAND,PM10
20140715,44,GOOD,60254004,NILAND,PM10
20140716,94,MODERATE,60254004,NILAND,PM10
20140717,74,MODERATE,60254004,NILAND,PM10
20140718,68,MODERATE,60254004,NILAND,PM10
20140719,47,GOOD,60254004,NILAND,PM10
20140720,34,GOOD,60254004,NILAND,PM10
20140721,46,GOOD,60254004,NILAND,PM10
20140722,54,MODERATE,60254004,NILAND,PM10
20140723,48,GOOD,60254004,NILAND,PM10
20140730,69,MODERATE,60254004,NILAND,PM10
20140731,71,MODERATE,60254004,NILAND,PM10
20140801,68,MODERATE,60254004,NILAND,PM10
20140802,46,GOOD,60254004,NILAND,PM10
20140803,29,GOOD,60254004,NILAND,PM10
20140804,40,GOOD,60254004,NILAND,PM10
20140805,43,GOOD,60254004,NILAND,PM10
20140806,77,MODERATE,60254004,NILAND,PM10
20140807,55,MODERATE,60254004,NILAND,PM10
20140808,48,GOOD,60254004,NILAND,PM10
20140809,54,MODERATE,60254004,NILAND,PM10
20140810,37,GOOD,60254004,NILAND,PM10
20140811,55,MODERATE,60254004,NILAND,PM10
20140812,74,MODERATE,60254004,NILAND,PM10
20140813,53,MODERATE,60254004,NILAND,PM10
20140814,54,MODERATE,60254004,NILAND,PM10
20140815,68,MODERATE,60254004,NILAND,PM10
20140816,52,MODERATE,60254004,NILAND,PM10
20140817,46,GOOD,60254004,NILAND,PM10
20140818,104,UNHEALTHY FOR SENSITIVE,60254004,NILAND,PM10
20140819,63,MODERATE,60254004,NILAND,PM10
20140820,49,GOOD,60254004,NILAND,PM10
20140821,50,GOOD,60254004,NILAND,PM10
20140822,28,GOOD,60254004,NILAND,PM10
20140823,22,GOOD,60254004,NILAND,PM10
20140824,27,GOOD,60254004,NILAND,PM10
20140825,24,GOOD,60254004,NILAND,PM10
20140826,42,GOOD,60254004,NILAND,PM10
20140827,30,GOOD,60254004,NILAND,PM10
20140828,35,GOOD,60254004,NILAND,PM10
20140829,39,GOOD,60254004,NILAND,PM10
20140830,61,MODERATE,60254004,NILAND,PM10
20140831,69,MODERATE,60254004,NILAND,PM10
20140901,63,MODERATE,60254004,NILAND,PM10
20140902,53,MODERATE,60254004,NILAND,PM10
20140903,53,MODERATE,60254004,NILAND,PM10
20140904,55,MODERATE,60254004,NILAND,PM10
20140905,53,MODERATE,60254004,NILAND,PM10
20140906,48,GOOD,60254004,NILAND,PM10
20140907,25,GOOD,60254004,NILAND,PM10
20140908,32,GOOD,60254004,NILAND,PM10
20140909,36,GOOD,60254004,NILAND,PM10
20140910,38,GOOD,60254004,NILAND,PM10
20140911,45,GOOD,60254004,NILAND,PM10
20140912,30,GOOD,60254004,NILAND,PM10
20140913,58,MODERATE,60254004,NILAND,PM10
20140914,39,GOOD,60254004,NILAND,PM10
20140915,55,MODERATE,60254004,NILAND,PM10
20140916,45,GOOD,60254004,NILAND,PM10
20140917,31,GOOD,60254004,NILAND,PM10
20140918,75,MODERATE,60254004,NILAND,PM10
20140919,65,MODERATE,60254004,NILAND,PM10
20140920,55,MODERATE,60254004,NILAND,PM10
20140921,35,GOOD,60254004,NILAND,PM10
20140922,54,MODERATE,60254004,NILAND,PM10
20140923,55,MODERATE,60254004,NILAND,PM10
20140924,56,MODERATE,60254004,NILAND,PM10
20140925,56,MODERATE,60254004,NILAND,PM10
20140926,88,MODERATE,60254004,NILAND,PM10
20140928,34,GOOD,60254004,NILAND,PM10
20140929,34,GOOD,60254004,NILAND,PM10
20140930,61,MODERATE,60254004,NILAND,PM10
20141001,53,MODERATE,60254004,NILAND,PM10
20141002,55,MODERATE,60254004,NILAND,PM10
20141003,34,GOOD,60254004,NILAND,PM10
20141004,39,GOOD,60254004,NILAND,PM10
20141005,42,GOOD,60254004,NILAND,PM10
20141006,58,MODERATE,60254004,NILAND,PM10
20141007,64,MODERATE,60254004,NILAND,PM10
20141008,45,GOOD,60254004,NILAND,PM10
20141009,51,MODERATE,60254004,NILAND,PM10
20141010,43,GOOD,60254004,NILAND,PM10
20141011,38,GOOD,60254004,NILAND,PM10
20141012,39,GOOD,60254004,NILAND,PM10
20141013,44,GOOD,60254004,NILAND,PM10
20141014,64,MODERATE,60254004,NILAND,PM10
20141015,61,MODERATE,60254004,NILAND,PM10
20141016,54,MODERATE,60254004,NILAND,PM10
20141017,67,MODERATE,60254004,NILAND,PM10
20141018,63,MODERATE,60254004,NILAND,PM10
20141019,54,MODERATE,60254004,NILAND,PM10
20141020,53,MODERATE,60254004,NILAND,PM10
20141021,58,MODERATE,60254004,NILAND,PM10
20141022,56,MODERATE,60254004,NILAND,PM10
20141023,51,MODERATE,60254004,NILAND,PM10
20141024,56,MODERATE,60254004,NILAND,PM10
20141025,48,GOOD,60254004,NILAND,PM10
20141026,39,GOOD,60254004,NILAND,PM10
20141027,51,MODERATE,60254004,NILAND,PM10
20141028,48,GOOD,60254004,NILAND,PM10
20141029,45,GOOD,60254004,NILAND,PM10
20141030,55,MODERATE,60254004,NILAND,PM10
20141031,114,UNHEALTHY FOR SENSITIVE,60254004,NILAND,PM10
20141101,132,UNHEALTHY FOR SENSITIVE,60254004,NILAND,PM10
20141102,20,GOOD,60254004,NILAND,PM10
20141103,25,GOOD,60254004,NILAND,PM10
20141104,23,GOOD,60254004,NILAND,PM10
20141105,26,GOOD,60254004,NILAND,PM10
20141106,22,GOOD,60254004,NILAND,PM10
20141107,51,MODERATE,60254004,NILAND,PM10
20141108,66,MODERATE,60254004,NILAND,PM10
20141109,41,GOOD,60254004,NILAND,PM10
20141110,59,MODERATE,60254004,NILAND,PM10
20141111,51,MODERATE,60254004,NILAND,PM10
20141112,58,MODERATE,60254004,NILAND,PM10
20141113,42,GOOD,60254004,NILAND,PM10
20141114,55,MODERATE,60254004,NILAND,PM10
20141115,53,MODERATE,60254004,NILAND,PM10
20141116,147,UNHEALTHY FOR SENSITIVE,60254004,NILAND,PM10
20141117,48,GOOD,60254004,NILAND,PM10
20141118,59,MODERATE,60254004,NILAND,PM10
20141119,41,GOOD,60254004,NILAND,PM10
20141120,52,MODERATE,60254004,NILAND,PM10
20141121,19,GOOD,60254004,NILAND,PM10
20141122,49,GOOD,60254004,NILAND,PM10
20141123,37,GOOD,60254004,NILAND,PM10
20141124,21,GOOD,60254004,NILAND,PM10
20141125,31,GOOD,60254004,NILAND,PM10
20141126,41,GOOD,60254004,NILAND,PM10
20141127,27,GOOD,60254004,NILAND,PM10
20141128,51,MODERATE,60254004,NILAND,PM10
20141129,51,MODERATE,60254004,NILAND,PM10
20141130,33,GOOD,60254004,NILAND,PM10
20141201,26,GOOD,60254004,NILAND,PM10
20141202,52,MODERATE,60254004,NILAND,PM10
20141205,26,GOOD,60254004,NILAND,PM10
20141206,19,GOOD,60254004,NILAND,PM10
20141207,10,GOOD,60254004,NILAND,PM10
20141208,16,GOOD,60254004,NILAND,PM10
20141209,10,GOOD,60254004,NILAND,PM10
20141210,15,GOOD,60254004,NILAND,PM10
20141211,27,GOOD,60254004,NILAND,PM10
20141212,13,GOOD,60254004,NILAND,PM10
20141213,7,GOOD,60254004,NILAND,PM10
20141214,7,GOOD,60254004,NILAND,PM10
20141215,11,GOOD,60254004,NILAND,PM10
20141216,18,GOOD,60254004,NILAND,PM10
20141217,14,GOOD,60254004,NILAND,PM10
20141218,16,GOOD,60254004,NILAND,PM10
20141219,10,GOOD,60254004,NILAND,PM10
20141220,10,GOOD,60254004,NILAND,PM10
20141221,19,GOOD,60254004,NILAND,PM10
20141222,23,GOOD,60254004,NILAND,PM10
20141223,16,GOOD,60254004,NILAND,PM10
20141224,17,GOOD,60254004,NILAND,PM10
20141225,33,GOOD,60254004,NILAND,PM10
20141226,20,GOOD,60254004,NILAND,PM10
20141227,21,GOOD,60254004,NILAND,PM10
20141228,13,GOOD,60254004,NILAND,PM10
20141229,21,GOOD,60254004,NILAND,PM10
20141230,28,GOOD,60254004,NILAND,PM10
20141231,23,GOOD,60254004,NILAND,PM10
20150101,20,GOOD,60254004,NILAND,PM10
20150102,32,GOOD,60254004,NILAND,PM10
20150103,50,GOOD,60254004,NILAND,PM10
20150104,40,GOOD,60254004,NILAND,PM10
20150105,22,GOOD,60254004,NILAND,PM10
20150106,19,GOOD,60254004,NILAND,PM10
20150107,18,GOOD,60254004,NILAND,PM10
20150108,20,GOOD,60254004,NILAND,PM10
20150109,32,GOOD,60254004,NILAND,PM10
20150110,41,GOOD,60254004,NILAND,PM10
20150111,24,GOOD,60254004,NILAND,PM10
20150112,13,GOOD,60254004,NILAND,PM10
20150113,10,GOOD,60254004,NILAND,PM10
20150114,6,GOOD,60254004,NILAND,PM10
20150115,11,GOOD,60254004,NILAND,PM10
20150116,20,GOOD,60254004,NILAND,PM10
20150117,14,GOOD,60254004,NILAND,PM10
20150118,17,GOOD,60254004,NILAND,PM10
20150119,19,GOOD,60254004,NILAND,PM10
20150120,40,GOOD,60254004,NILAND,PM10
20150121,29,GOOD,60254004,NILAND,PM10
20150122,35,GOOD,60254004,NILAND,PM10
20150123,44,GOOD,60254004,NILAND,PM10
20150124,58,MODERATE,60254004,NILAND,PM10
20150125,18,GOOD,60254004,NILAND,PM10
20150126,10,GOOD,60254004,NILAND,PM10
20150127,6,GOOD,60254004,NILAND,PM10
20150128,12,GOOD,60254004,NILAND,PM10
20150129,18,GOOD,60254004,NILAND,PM10
20150130,8,GOOD,60254004,NILAND,PM10
20150131,5,GOOD,60254004,NILAND,PM10
20150201,2,GOOD,60254004,NILAND,PM10
20150202,7,GOOD,60254004,NILAND,PM10
20150203,16,GOOD,60254004,NILAND,PM10
20150204,25,GOOD,60254004,NILAND,PM10
20150205,22,GOOD,60254004,NILAND,PM10
20150206,29,GOOD,60254004,NILAND,PM10
20150207,25,GOOD,60254004,NILAND,PM10
20150208,26,GOOD,60254004,NILAND,PM10
